"","squirrel_id","year","std_soc_surv","std_soc_surv2"
"84",722,1990,-0.0267190514726508,-1.44830183377544
"85",783,1990,1.58829917087425,1.13867105353768
"86",835,1990,-1.72408195291948,0.575144658436908
"87",849,1990,0.595735888390219,-0.301912353545918
"88",852,1990,-0.424275620460458,-0.535333826026386
"89",872,1990,0.556777115482727,-0.332298580732724
"90",879,1990,-0.434015313687331,-1.0090827317116
"91",899,1990,-0.446411286885169,-0.966265775221097
"92",1148,1990,-1.32121282398974,-0.205228903406079
"93",1178,1990,1.59361173081618,-0.101639492541965
"94",1195,1990,-1.13615865267916,-0.882013054384952
"95",1266,1990,0.323909904694769,1.08204217559864
"96",1271,1990,-1.53460064832395,-1.66514900051765
"97",1278,1990,0.00515630817893261,1.07237383058465
"98",1295,1990,1.89731307416322,0.135925556373068
"99",1299,1990,-0.726206110493514,1.40524113749467
"100",1304,1990,0.191095906146504,0.985358725458796
"101",1307,1990,-0.545579072467874,1.31822603236881
"102",1355,1990,0.165418533093839,0.399733256040343
"103",1472,1990,-1.15475261247592,-0.167936715494998
"104",1516,1990,1.5767886243334,0.629011152086247
"105",1517,1990,-0.336618381418603,0.978452764734522
"106",1519,1990,-0.545579072467874,1.31822603236881
"107",1620,1990,1.52454845157109,0.102776944896552
"108",1689,1990,0.43104653019037,-0.158268370481014
"109",1693,1990,-0.565943885578608,-1.06571160965065
"110",1935,1990,0.230940105710984,0.385921334591794
"111",1937,1990,-0.771362869999925,-1.07952353109919
"112",2098,1990,0.209689865943261,-2.11818002403004
"113",2119,1990,1.65647702346236,0.341723185956439
"114",2227,1990,-1.32298367730372,1.62899426496115
"115",2295,1990,0.742716713450299,-1.05051849605724
"116",4850,1990,-0.811207069564404,0.794754209468828
"117",1072,1991,-0.0458888517992431,0.262411255603587
"118",1149,1991,-0.296408759924977,0.954542083472246
"119",1181,1991,0.206603654028268,0.504657045357618
"120",1183,1991,0.0251246654647439,1.41184280902832
"121",1200,1991,0.956190780703691,0.272298838858854
"122",1215,1991,0.762876205929503,0.31926485932137
"123",1218,1991,-0.0813956104312371,0.544207378378684
"124",1219,1991,-0.825064944001328,1.69363893180342
"125",1220,1991,0.70369827487618,0.484881878847085
"126",1319,1991,0.455150964452224,-0.380281655988739
"127",1320,1991,-1.54309050744831,0.502185149543801
"128",1321,1991,-0.629777771525363,0.101738027705506
"129",1397,1991,1.84188714880176,-0.57061763365262
"130",1421,1991,-1.04402328889862,-0.365450281105839
"131",1574,1991,-0.736298047421344,0.0720752779397059
"132",1740,1991,-0.919749633686645,-1.52476941778584
"133",1890,1991,0.69580788406907,-1.15398504571335
"134",1944,1991,1.93065404538174,-0.622527445742769
"135",2493,1991,-1.45629620857011,-2.50611205587105
"136",1131,1991,0.611254453333681,1.35353072982525
"137",1136,1991,0.0150729814605687,0.413528231050245
"138",1148,1991,0.826126357524286,-0.0327355814995051
"139",1164,1991,-0.973866151351108,0.344689664220762
"140",1178,1991,1.85997724080203,0.755347321513883
"141",1195,1991,-0.580227867854386,0.736357372043681
"142",1203,1991,-0.482478763898823,-0.144301534636943
"143",1235,1991,0.709884179847401,0.382669563161166
"144",1254,1991,0.871038107990355,0.292467303177706
"145",1259,1991,-0.473672538317242,-0.754353661367187
"146",1266,1991,1.01017647217935,0.693629985735727
"147",1271,1991,-0.980030509258216,-1.28369850284907
"148",1278,1991,0.854306279385348,0.358932126323414
"149",1284,1991,0.360277024258589,1.85913813446938
"150",1287,1991,-0.619855882971505,-1.18400126813051
"151",1295,1991,1.97798066359523,-0.0730892241236847
"152",1299,1991,-0.320444213197712,1.24433852037159
"153",1304,1991,0.430726828911246,0.313830996331684
"154",1307,1991,-0.990597979956115,0.63666013732512
"155",1355,1991,0.3453064407699,0.328073458434335
"156",1361,1991,-0.919267552745299,-0.500363087203233
"157",1417,1991,-0.294906159011124,0.790953476770512
"158",1472,1991,-0.710560006461802,-0.438645751425076
"159",1501,1991,-1.77875516950772,0.847923325181119
"160",1503,1991,0.421039980771507,0.565447826811862
"161",1516,1991,1.8353198091736,0.154790169518741
"162",1517,1991,-0.655080785297834,-0.60243406560557
"163",1519,1991,-0.643632692041777,1.17549995354211
"164",1579,1991,-1.62200435415556,-0.0279880941319546
"165",1620,1991,1.13082176264703,-1.66587123593689
"166",1641,1991,-2.10194364835178,0.337568433169436
"167",1688,1991,-0.341579154593509,-1.9530942216737
"168",1689,1991,0.449219902632569,0.679387523633075
"169",1693,1991,-0.454298842037761,-0.956121874488084
"170",1935,1991,0.461548618446784,0.555952852076761
"171",1937,1991,0.0502978837868972,-1.39289071230273
"172",2098,1991,0.670256164730281,-1.05344536552287
"173",2119,1991,1.60195483126167,0.446760642623099
"174",2227,1991,-1.90820668555698,1.95883536918794
"175",2295,1991,0.531998423099442,-1.11991018866858
"176",2388,1991,-0.0386449945870827,-2.6533486083874
"177",2409,1991,-0.754591134369712,-0.538342986143637
"178",2475,1991,0.620060678915263,-0.851677152401973
"179",1288,1992,-0.555238224502708,-0.557967469260518
"180",1319,1992,0.847735693305842,-0.023244739186395
"181",1320,1992,-0.245547988128629,-0.744956399409138
"182",1321,1992,0.671399615655121,-0.849932640896082
"183",1464,1992,-0.211382873083802,-0.986620455332207
"184",1465,1992,-0.462661783736079,-0.648728178046105
"185",1574,1992,-0.137542140567562,-0.627951630251814
"186",1575,1992,-0.343634931321843,-0.58858553969421
"187",1585,1992,1.07366629279583,-0.5995205648491
"188",1944,1992,1.65226904758726,-0.43549518752575
"189",2755,1992,0.0553254443629138,0.304806015460306
"190",3618,1992,0.984396153485151,-0.951628374836559
"191",4108,1992,-0.225710179392923,0.730178493985528
"192",1397,1992,2.86127327998001,0.357294136203778
"193",1421,1992,0.0299771332006229,-0.531723408888782
"194",1438,1992,-1.3972429952849,0.578181644332557
"195",1488,1992,-1.21980481714886,-0.0746393574143782
"196",1580,1992,-1.48100263216899,0.524600021073596
"197",1591,1992,0.264724536573145,2.01832445723157
"198",1612,1992,0.55016856227025,-0.520788383733892
"199",1660,1992,0.520411849166691,1.10743686182923
"200",1680,1992,-0.737084804580014,-1.39340339109412
"201",1740,1992,0.233865722984269,1.05604224360125
"202",1890,1992,1.06815579036924,1.08447330900397
"203",1891,1992,-0.216893375510387,1.01558265052816
"204",1956,1992,-0.324899223071453,-1.94562216141606
"205",2367,1992,-0.817538140008155,1.21241310331618
"206",2427,1992,-1.67056391564352,-1.66459201493539
"207",2452,1992,0.73421934331819,0.907325901494747
"208",2453,1992,0.961252043293493,-0.680439750995286
"209",2493,1992,-1.05008134241004,1.73620080823541
"210",2526,1992,-1.26168463559091,-1.15392634020202
"211",2544,1992,1.26432967675567,0.257785407294279
"212",3525,1992,-0.165094652700487,0.582555654394513
"213",1251,1992,-1.09496702204875,-0.23925581605868
"214",1252,1992,-0.584723435808191,-1.31617648481587
"215",1253,1992,0.114735480329908,-1.56703016172031
"216",1254,1992,-0.205584104365554,0.900669962246606
"217",1255,1992,-0.693858869531866,0.134691176722122
"218",1258,1992,0.0488290171071693,-0.187334938745901
"219",1259,1992,0.224579585701139,1.06284978126855
"220",1260,1992,1.20183778768132,0.0209319511491799
"221",1261,1992,-1.27780430711828,1.6228951994738
"222",1263,1992,-0.0128254162302317,-1.11374340136043
"223",1266,1992,0.425842333607137,0.553558479088139
"224",1267,1992,0.55269455851972,1.02609680069883
"225",1269,1992,0.52009566273213,-1.40193343947855
"226",1270,1992,-0.281411970654081,1.37495842578918
"227",1271,1992,-0.707323630835437,0.266535202257944
"228",1279,1992,-1.13181794772168,1.94783821816165
"229",1287,1992,0.191980689913548,-0.520445286449236
"230",1295,1992,0.56048994664284,-0.295843738523169
"231",1304,1992,-1.07158085767939,-1.14466257549051
"232",1328,1992,0.58954548419265,-0.744463453731339
"233",1352,1992,1.02750456238246,-1.08399098851828
"234",1355,1992,0.580332752774418,-1.70237447111992
"235",1417,1992,-0.929846528168125,1.53072105772752
"236",1466,1992,-0.388421389435087,1.00509509751613
"237",1472,1992,0.291903392218991,-0.360598990003153
"238",1501,1992,-1.63497481748667,2.1485211596852
"239",1516,1992,1.42719537160423,-0.41835367375557
"240",1517,1992,-0.0992833572321038,1.47413313526303
"241",1518,1992,0.705767634391888,-0.57761658955769
"242",1547,1992,1.51152729766344,0.0442671769077322
"243",1548,1992,0.84254126237026,-0.411353106028004
"244",1555,1992,-0.196371372947321,0.50630464692707
"245",1556,1992,-0.209127462603335,0.468384905069423
"246",1562,1992,0.931125218314802,-0.339597286820455
"247",1579,1992,-0.566297972971726,1.94550469558579
"248",1617,1992,0.907030382297886,-1.59386567134265
"249",1620,1992,1.00057503977532,0.0139313834216139
"250",1621,1992,-0.0985746855845481,0.892502633231113
"251",1622,1992,-0.355822493647496,-1.14116229162673
"252",1628,1992,1.95019504750081,-0.03565597131531
"253",1636,1992,0.152295077650393,-0.94806329847471
"254",1637,1992,-0.562754614733945,-0.0753258551048492
"255",1638,1992,-0.531573062241466,1.43621339340538
"256",1641,1992,0.0814279128947602,0.110189189675643
"257",1654,1992,0.342927750843046,-2.00631578662506
"258",1684,1992,-0.1155828051259,1.10310304570205
"259",1688,1992,0.247257078422942,0.706404207806657
"260",1689,1992,-0.31259352314656,-0.449856228529616
"261",1693,1992,0.918369128658788,-0.260840899885341
"262",1693,1992,0.918369128658788,-0.260840899885341
"263",1727,1992,1.89208397240119,0.183695150815083
"264",1748,1992,-2.0126968056342,-0.689625673198742
"265",1906,1992,1.4796370735234,-0.307511351402446
"266",1910,1992,1.3563282068486,-0.159916048479602
"267",1911,1992,0.133160943166373,-0.265507945037051
"268",1920,1992,0.563324633233066,-1.60611666486589
"269",1935,1992,-0.638582481022472,-2.08040512840847
"270",1937,1992,1.48176308846607,-0.184418035526082
"271",1941,1992,0.735531843589254,-0.988316562908213
"272",2077,1992,1.55971696969727,0.295704234456135
"273",2098,1992,1.51932268578656,-0.235755532194897
"274",2119,1992,-0.223300895554462,0.0950212929325839
"275",2227,1992,-1.89363996884474,1.37962547094089
"276",2295,1992,1.20042044438621,-0.213587067724272
"277",2388,1992,0.573954707946411,0.346458350480986
"278",2409,1992,-1.03827329024424,0.741407046444486
"279",2475,1992,1.33506805742191,-0.436438473718448
"280",2477,1992,-0.326766956097686,-0.690209053842705
"281",2487,1992,0.286942690686097,0.309121989267302
"282",2533,1992,1.02608721908735,-0.973148666165153
"283",2576,1992,0.700098261211438,0.736156620648811
"284",2697,1992,-1.5534775780177,1.95367202460128
"285",3160,1992,-1.39402645731752,0.925171949293086
"286",3168,1992,-0.191410671414427,-0.864639866387885
"287",3489,1992,-0.618739674890895,1.05001540710134
"288",1275,1992,-1.07158085767939,-1.14466257549051
"289",1278,1992,-1.3862310691944,-1.00815150480298
"290",1284,1992,-0.248104403218933,0.0267657575888175
"291",1294,1992,0.291903392218991,-0.360598990003153
"292",1299,1992,-1.18000761975551,1.98575796001929
"293",1307,1992,1.65467897046982,-0.773049105285567
"294",1353,1992,0.598758215610882,0.583894272574257
"295",1361,1992,-2.26144055392647,0.946757033119747
"296",1503,1992,-1.51733532399232,-0.556031505731029
"297",1519,1992,-2.04742171636446,1.12235460695285
"298",1564,1992,0.913408427125893,-0.364099273866935
"299",1618,1992,-2.12608426924321,0.521472543670129
"300",1660,1992,-0.576928047685072,-2.13115924443332
"301",2411,1992,-0.343775075639039,-0.0385728745351289
"302",2429,1992,-0.482674718560079,1.00684523944802
"303",2757,1992,-0.561337271438832,0.393128801998091
"304",1667,1993,0.953540705405021,1.12101976258279
"305",1680,1993,0.645799508454444,0.567394818039737
"306",1680,1993,0.645799508454444,0.567394818039737
"307",1772,1993,0.69966755159484,1.04777755202067
"308",1883,1993,0.852738129627449,-0.679876944179827
"309",1888,1993,0.291657125828478,-0.238269498143538
"310",1944,1993,0.571130933804391,-1.22703934073211
"311",1945,1993,1.72582710607128,-0.837132278622016
"312",1956,1993,0.980208053494325,-0.927607950492865
"313",2072,1993,1.14181218291551,-1.89052760111833
"314",2309,1993,-1.58145740396428,1.50877264202929
"315",2338,1993,-1.61772499736574,1.10594048393765
"316",2367,1993,-1.1243790577136,1.14686995454589
"317",2386,1993,0.408993457421419,0.330434725044656
"318",2387,1993,0.786603106365973,-0.563551080345878
"319",2427,1993,-1.09184489304465,0.797892363044043
"320",2452,1993,-1.03424342117175,0.358439099671347
"321",2452,1993,-1.03424342117175,0.358439099671347
"322",2453,1993,1.38235166268104,-1.10425092890738
"323",2507,1993,-0.837971739234469,0.522156982104313
"324",2513,1993,0.624465629983001,0.259346697146132
"325",2526,1993,-0.380893392983786,0.250729966491765
"326",2583,1993,1.13807875418301,-0.300740795387697
"327",2683,1993,0.461261459676456,-0.408449928567279
"328",2755,1993,-0.552631114678908,-0.229652767489172
"329",2756,1993,-0.160621097766129,-2.1834964433668
"330",2771,1993,0.0415174007508002,-0.742348241423984
"331",2776,1993,0.855404864436379,-0.778969346705042
"332",2937,1993,0.53859676913544,-1.44676597241845
"333",3159,1993,0.0628512792222439,-0.718652232124475
"334",3482,1993,1.54608917994937,-0.638947473571585
"335",3496,1993,0.274590023051323,-0.188723296880931
"336",3507,1993,-0.410227475882021,1.05854846533863
"337",3521,1993,1.39088521406962,-0.694956222824968
"338",3525,1993,-0.614499362246095,0.685874864537278
"339",3618,1993,1.53168881198115,-0.621714012262852
"340",3647,1993,0.371125823134606,0.0482367961141502
"341",3750,1993,0.0628512792222439,-0.718652232124475
"342",4108,1993,0.903939437958914,0.0353117001326004
"343",4245,1993,0.283123574439901,0.660024672574178
"344",4686,1993,0.130052996407292,-0.688493674834193
"345",1656,1993,-0.486496091417433,2.03223902928206
"346",1681,1993,-1.38678576291236,0.483381694159663
"347",1686,1993,-1.9526668893674,2.87021608541921
"348",1740,1993,-1.73239459414975,1.74573273502437
"349",1890,1993,0.0169834405086397,-0.50107978310172
"350",1891,1993,-1.00010921561744,-0.399833197912912
"351",1898,1993,-1.28331645232586,0.274425975791273
"352",2112,1993,-0.571831605303208,0.276580158454865
"353",2493,1993,-2.10893754917073,0.239959053173807
"354",2544,1993,-0.356359432741626,-1.62340895083297
"355",1555,1993,-0.944325104167659,1.52656056772236
"356",1661,1993,-0.580716375060452,1.3528147677293
"357",1677,1993,-0.728806585355415,0.0036738836301693
"358",1683,1993,-0.547947477463268,1.66422800487534
"359",1684,1993,-0.665789474591601,0.475540892354496
"360",1689,1993,0.769110137500446,0.656882137155998
"361",1693,1993,1.2524513770589,-0.836572198303491
"362",1704,1993,1.19384546404855,0.120453847559932
"363",1727,1993,0.752725688701854,-0.793847821256017
"364",1744,1993,0.0670995235915567,0.375850679243723
"365",1748,1993,0.392897986240476,-0.448255082472003
"366",1830,1993,0.948708903177316,0.211599185261211
"367",1874,1993,0.93736582323983,-0.354261452967559
"368",1879,1993,-1.3911164194831,0.901835232228184
"369",1906,1993,1.65828157037786,-0.606809992848185
"370",1907,1993,1.25056086373599,-0.681815010331528
"371",1910,1993,1.46544921144059,-1.29514717861305
"372",1911,1993,-0.462244206824481,-0.377997217993934
"373",1920,1993,1.39297953406221,-0.261217254064171
"374",1935,1993,-0.1238423220228,0.778409254091036
"375",1935,1993,-0.1238423220228,0.778409254091036
"376",1937,1993,0.407391921716153,-1.94835543213888
"377",1937,1993,0.407391921716153,-1.94835543213888
"378",1941,1993,0.982738142989775,-0.776758070437027
"379",2077,1993,1.09364825793409,-0.0741794256563391
"380",2098,1993,1.32492105443729,-0.765364903224367
"381",2295,1993,1.22157299278463,-0.642888355688274
"382",2296,1993,0.0481943903624128,-1.3910396693196
"383",2388,1993,0.337442928768319,-1.71289664307724
"384",2409,1993,0.0658391813762809,0.136594167777867
"385",2409,1993,0.0658391813762809,0.136594167777867
"386",2411,1993,-0.18811977500189,1.34616875352192
"387",2475,1993,1.0640302158751,-1.06348611195563
"388",2476,1993,0.0633184969457281,-1.44041006057446
"389",2477,1993,-0.513918237650809,-0.208049140405092
"390",2478,1993,0.656309509233219,-0.635292910879834
"391",2479,1993,0.909008123396113,-0.89163917316468
"392",2487,1993,0.0475642192547746,0.671123596171823
"393",2519,1993,-0.715572992095014,-0.161527040953398
"394",2525,1993,0.671433615816534,0.452754557929177
"395",2529,1993,0.640555231542265,-1.50022418844092
"396",2533,1993,1.20077734623257,-0.496676043125807
"397",2576,1993,-0.24924637244279,-0.156779887948123
"398",2595,1993,0.036221139317288,0.223941783074925
"399",2600,1993,0.902076241212093,-0.422620456243518
"400",2660,1993,-1.92928254540607,0.882846620207084
"401",2672,1993,-1.97465486515602,-0.118802663905923
"402",2697,1993,-1.94503682309703,1.09172135243918
"403",2757,1993,0.927913256625257,-0.481485153508927
"404",2788,1993,-1.72825796206951,0.118554986357823
"405",2789,1993,0.467258176941776,-1.1422888518432
"406",3160,1993,-1.27453476457004,2.17407223764186
"407",3161,1993,-1.76354754409724,2.43326679172987
"408",3168,1993,0.212038878348329,-0.244127503245181
"409",3444,1993,-0.0765794889499394,-0.120701525108034
"410",3466,1993,-0.403008122706496,-0.121650955709088
"411",3489,1993,0.226532813824006,0.593270286885314
"412",3557,1993,-0.374020251755142,-0.663775828911484
"413",4344,1993,0.103649447834569,0.121403278160987
"414",4910,1993,-0.368348711786398,-0.276408143681051
"415",1641,1993,-1.41191206603516,0.933166442062998
"416",1644,1993,1.19321529294091,-1.18501322889067
"417",1688,1993,-0.297769547730927,-0.000123838774050608
"418",1719,1993,0.244177604837874,-0.388440954605539
"419",2119,1993,-0.0759493178423011,-0.0646851196457895
"420",2119,1993,-1.20647628494513,1.14963661910353
"421",2227,1993,-2.40821258721106,2.66113013598307
"422",2429,1993,-1.34952512637898,0.975890819110473
"423",2490,1993,-1.77993199289583,1.75157562017239
"424",1956,1994,0.94091779315404,-0.642071287726082
"425",1978,1994,1.1633476474552,-0.656303670265364
"426",2072,1994,1.00023242096768,-0.188882264764741
"427",2112,1994,-0.274679013764834,1.33398266693841
"428",2135,1994,1.60114609084161,0.156440280004148
"429",2175,1994,1.15875782506486,-0.851811661989183
"430",2284,1994,0.670118272123898,-0.452555878124068
"431",2309,1994,-1.3419892511496,1.59915442582819
"432",2324,1994,0.686006118859695,0.0807839307163873
"433",2360,1994,-0.878770252985919,1.34596783118202
"434",2367,1994,-0.941968576668312,0.998398068117451
"435",2368,1994,1.60114609084161,-1.11248898428761
"436",2369,1994,1.55595399345978,-1.21735917141916
"437",2370,1994,0.199131882222714,0.617869103382969
"438",2386,1994,-0.609736048259755,-0.0248353291803879
"439",2387,1994,0.544427751280703,-0.0795176410418395
"440",2398,1994,1.21348263048816,-0.558175138020843
"441",2421,1994,0.704718471681856,-0.372405092244954
"442",2422,1994,-1.06624684446832,1.53773045907971
"443",2427,1994,-0.999870951438772,1.35196041330382
"444",2428,1994,-1.54076386697746,1.38641776050419
"445",2452,1994,-0.738604138450109,0.584160828947828
"446",2495,1994,-1.33280960636892,1.26057353594633
"447",2503,1994,1.1005023870336,-0.291505233600615
"448",2507,1994,-0.836755724951256,0.554197918338813
"449",2513,1994,-0.222778714427897,0.210373519100374
"450",2517,1994,0.803929247965389,0.0530682384030488
"451",2526,1994,0.508062235418768,0.330974234301657
"452",2583,1994,1.0143549513995,-1.63309455611923
"453",2622,1994,-0.322695617233021,0.748956837297406
"454",2667,1994,0.50241322324604,0.265055830961825
"455",2676,1994,1.2494950830893,-0.82484504244107
"456",2683,1994,0.338944933497728,-0.140941607790319
"457",2755,1994,-0.488988413067697,0.502511897538264
"458",2756,1994,1.12733519485406,-1.06230110901751
"459",2771,1994,-0.0907330548903839,0.215617028456952
"460",2776,1994,0.767563732103454,-0.360419928001348
"461",2791,1994,-1.75507326628033,1.08678865441404
"462",2937,1994,1.08320228725462,-1.16267685955771
"463",3116,1994,1.08426147703701,-2.10950483480256
"464",3159,1994,-0.137337405315388,-0.486264152559208
"465",3212,1994,0.377075765663641,-0.937205957224874
"466",3215,1994,0.296224278941474,-0.697502672352759
"467",3259,1994,1.17747017788702,-1.21061751653213
"468",3305,1994,0.0808556898562244,-1.0915149468613
"469",3405,1994,-0.88653764472342,0.409626874650319
"470",3482,1994,1.07755327508189,-1.21211566206258
"471",3496,1994,0.028602327258492,0.338464961953911
"472",3503,1994,0.983638447710294,-0.55218255589904
"473",3507,1994,-0.617856503258051,0.944464829021225
"474",3521,1994,1.06978588334439,-1.55893635236192
"475",3525,1994,-0.639040298905781,0.136215315343064
"476",3618,1994,0.992818092490977,-1.18290182421879
"477",3647,1994,-0.110151534234136,0.158687498299825
"478",3700,1994,0.789100591011978,-0.370906946714504
"479",3719,1994,0.529599094327293,-1.51549013197885
"480",3750,1994,-0.543360155230203,0.723488363279744
"481",3783,1994,-1.09307965228878,0.188650408908839
"482",3811,1994,-0.688469155417149,-0.578400102681928
"483",4108,1994,1.00199773727166,-1.53122066004858
"484",4245,1994,-1.05600800990526,0.710754126270913
"485",4309,1994,-1.34128312462801,1.58267482499323
"486",4347,1994,0.626338427785258,-1.5229808596311
"487",4428,1994,-0.881947822333078,0.558692354930166
"488",4465,1994,0.832527372089824,-1.71624163305925
"489",4486,1994,0.639754831695486,-0.781398822058
"490",4558,1994,0.9988201679245,-1.95369769963568
"491",4569,1994,0.780980136013683,0.104754259203599
"492",4686,1994,0.758384087322771,-0.200867429008347
"493",4816,1994,0.281748685248858,-0.406862439445321
"494",4892,1994,-1.06554071794673,1.33772803076454
"495",5020,1994,0.167003125490324,0.365431581502023
"496",5241,1994,0.124988597455661,0.490526733294658
"497",1955,1994,-2.17062872423662,1.91226684169239
"498",1999,1994,-0.132747582925047,-0.193376701356094
"499",2217,1994,-1.91854155602864,1.89803445915311
"500",2336,1994,-1.58560290109849,1.84110492899598
"501",2453,1994,-0.186060135305166,0.130971805986486
"502",2493,1994,-2.29243554921106,1.73174030527308
"503",2544,1994,-1.89700469712011,1.33922617629499
"504",2603,1994,-1.25442956247232,0.906262117994732
"505",3720,1994,-1.09590415837515,-0.173900809460235
"506",4472,1994,-0.870649797987623,0.402136146998066
"507",4704,1994,-0.327638502884158,-0.816605242023591
"508",1683,1994,-0.285304769721414,-0.00973513024556196
"509",1751,1994,0.200962794780189,-0.481808316172466
"510",1973,1994,1.12119821035999,-0.187564641060746
"511",1979,1994,-0.765583817418811,0.982076883682419
"512",2059,1994,-0.144375007595745,0.394506180421942
"513",2077,1994,1.57113543958274,-0.198564404616324
"514",2098,1994,1.45296204131305,-0.458892142098345
"515",2227,1994,-1.37042401464371,1.66497887109124
"516",2295,1994,0.669664043322786,-0.479058375283572
"517",2296,1994,0.654093899631848,0.465087996570237
"518",2341,1994,0.330713992204673,0.486170876718428
"519",2388,1994,1.10203495658653,-0.644971475580211
"520",2389,1994,0.855707298706815,-1.32787346298903
"521",2390,1994,0.128302124222479,-0.0693171828382782
"522",2409,1994,0.287197436760769,-1.14912730521089
"523",2411,1994,-0.136390318523468,-0.248979987579391
"524",2412,1994,-0.570358169601665,0.865662719385881
"525",2414,1994,-0.374334052877291,-0.202230992468183
"526",2443,1994,-0.796724104800687,0.741915379385625
"527",2464,1994,-0.179906873967372,-0.6843872949877
"528",2467,1994,-0.278917018463594,1.47064971494269
"529",2468,1994,-0.21224486471009,-0.0198182468381757
"530",2469,1994,1.52881658749968,0.0828462130138891
"531",2470,1994,1.08406940617391,1.01874276220101
"532",2475,1994,1.04414596081253,-0.864050099728813
"533",2476,1994,0.561471506393447,0.898662010052616
"534",2477,1994,0.648903851734868,0.0608466859027321
"535",2478,1994,0.241684709048797,0.629167802940947
"536",2479,1994,1.32760242287832,0.221259904421583
